# pinned_commit	a3d8c67ed91d58e197b8c978ddcc00ba96f87c29
# generated_by	scripts/coverage-audit.ps1 -UpdateIndex
path	line	family_id	kind	declaration	visibility
GameTheory/Languages/FOSG/Basic.lean	159	L-FOSG	theorem	not_legal_of_terminal	public
GameTheory/Languages/FOSG/Basic.lean	165	L-FOSG	theorem	exists_legal_of_not_terminal	public
GameTheory/Languages/FOSG/Basic.lean	171	L-FOSG	theorem	legal_noopAction_of_active_empty_of_not_terminal	public
GameTheory/Languages/FOSG/Basic.lean	179	L-FOSG	theorem	legal_iff_active_eq_empty	public
GameTheory/Languages/FOSG/Basic.lean	196	L-FOSG	theorem	LegalAction.val_eq_noop_of_active_empty	public
GameTheory/Languages/FOSG/Basic.lean	202	L-FOSG	def	noopLegalAction	public
GameTheory/Languages/FOSG/Basic.lean	208	L-FOSG	theorem	noopLegalAction_val	public
GameTheory/Languages/FOSG/Compile.lean	39	L-FOSG	def	extendByOutcome	public
GameTheory/Languages/FOSG/Compile.lean	43	L-FOSG	theorem	extendByOutcome_of_support	public
GameTheory/Languages/FOSG/Compile.lean	49	L-FOSG	theorem	extendByOutcome_of_no_support	public
GameTheory/Languages/FOSG/Compile.lean	55	L-FOSG	theorem	extendByOutcome_isPrefix	public
GameTheory/Languages/FOSG/Compile.lean	65	L-FOSG	theorem	extendByOutcome_prefix_canonical_imp	public
GameTheory/Languages/FOSG/Compile.lean	87	L-FOSG	theorem	extendByOutcome_eq_appendStep_of_head	public
GameTheory/Languages/FOSG/Compile.lean	101	L-FOSG	def	initialSegment	public
GameTheory/Languages/FOSG/Compile.lean	109	L-FOSG	theorem	initialSegment_steps	public
GameTheory/Languages/FOSG/Compile.lean	112	L-FOSG	theorem	initialSegment_isPrefix	public
GameTheory/Languages/FOSG/Compile.lean	117	L-FOSG	theorem	initialSegment_length	public
GameTheory/Languages/FOSG/Compile.lean	124	L-FOSG	def	runDistFrom	public
GameTheory/Languages/FOSG/Compile.lean	138	L-FOSG	theorem	runDistFrom_zero	public
GameTheory/Languages/FOSG/Compile.lean	145	L-FOSG	theorem	runDistFrom_succ_terminal	public
GameTheory/Languages/FOSG/Compile.lean	154	L-FOSG	theorem	runDistFrom_terminal	public
GameTheory/Languages/FOSG/Compile.lean	165	L-FOSG	theorem	runDistFrom_succ_nonterminal	public
GameTheory/Languages/FOSG/Compile.lean	177	L-FOSG	theorem	runDistFrom_congr	public
GameTheory/Languages/FOSG/Compile.lean	200	L-FOSG	theorem	runDistFrom_bind_runDistFrom	public
GameTheory/Languages/FOSG/Compile.lean	228	L-FOSG	theorem	runDistFrom_succ_active_empty	public
GameTheory/Languages/FOSG/Compile.lean	244	L-FOSG	theorem	runDistFrom_eq_zero_of_exactHorizon_not_prefix	public
GameTheory/Languages/FOSG/Compile.lean	302	L-FOSG	def	ExactHorizon	public
GameTheory/Languages/FOSG/Compile.lean	309	L-FOSG	def	BoundedHorizon	public
GameTheory/Languages/FOSG/Compile.lean	313	L-FOSG	theorem	exactHorizon_iff	public
GameTheory/Languages/FOSG/Compile.lean	319	L-FOSG	theorem	ExactHorizon.bounded	public
GameTheory/Languages/FOSG/Compile.lean	326	L-FOSG	theorem	runDistFrom_eq_zero_of_length_gt	public
GameTheory/Languages/FOSG/Compile.lean	373	L-FOSG	theorem	runDistFrom_eq_zero_of_nonterminal_target_lt	public
GameTheory/Languages/FOSG/Compile.lean	420	L-FOSG	theorem	runDistFrom_eq_zero_of_exactHorizon_length_ne	public
GameTheory/Languages/FOSG/Compile.lean	469	L-FOSG	def	runDist	public
GameTheory/Languages/FOSG/Compile.lean	476	L-FOSG	theorem	runDist_congr	public
GameTheory/Languages/FOSG/Compile.lean	486	L-FOSG	theorem	runDist_zero	public
GameTheory/Languages/FOSG/Compile.lean	493	L-FOSG	theorem	runDist_eq_zero_of_exactHorizon_length_ne	public
GameTheory/Languages/FOSG/Compile.lean	505	L-FOSG	theorem	runDist_eq_zero_of_length_gt	public
GameTheory/Languages/FOSG/Compile.lean	516	L-FOSG	theorem	runDist_eq_zero_of_nonterminal_of_boundedHorizon	public
GameTheory/Languages/FOSG/Compile.lean	535	L-FOSG	theorem	runDist_support_isTerminal_of_boundedHorizon	public
GameTheory/Languages/FOSG/Compile.lean	548	L-FOSG	theorem	runDistFrom_eq_zero_of_terminal_not_prefix	public
GameTheory/Languages/FOSG/Compile.lean	601	L-FOSG	theorem	runDistFrom_eq_probFrom_of_terminal_target	public
GameTheory/Languages/FOSG/Compile.lean	785	L-FOSG	theorem	runDist_support_isTerminal_of_exactHorizon	public
GameTheory/Languages/FOSG/Compile.lean	801	L-FOSG	theorem	runDistFrom_eq_probFrom_of_exactHorizon	public
GameTheory/Languages/FOSG/Compile.lean	988	L-FOSG	theorem	runDist_eq_terminalWeight_of_exactHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1011	L-FOSG	theorem	length_le_of_boundedHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1042	L-FOSG	theorem	history_length_le_of_boundedHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1075	L-FOSG	def	historyFintypeOfLengthLe	public
GameTheory/Languages/FOSG/Compile.lean	1098	L-FOSG	def	historyFintypeOfBoundedHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1105	L-FOSG	theorem	runDist_eq_terminalWeight_of_boundedHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1130	L-FOSG	def	HasNormalizedTerminalLaw	public
GameTheory/Languages/FOSG/Compile.lean	1140	L-FOSG	theorem	hasNormalizedTerminalLaw_of_exactHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1159	L-FOSG	theorem	hasNormalizedTerminalLaw_of_boundedHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1182	L-FOSG	def	terminalLawPMF	public
GameTheory/Languages/FOSG/Compile.lean	1192	L-FOSG	theorem	terminalLawPMF_apply	public
GameTheory/Languages/FOSG/Compile.lean	1200	L-FOSG	theorem	terminalLawPMF_eq_runDist_of_boundedHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1210	L-FOSG	theorem	terminalLawPMF_eq_runDist_of_exactHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1222	L-FOSG	def	toKernelGame	public
GameTheory/Languages/FOSG/Compile.lean	1231	L-FOSG	theorem	toKernelGame_outcomeKernel	public
GameTheory/Languages/FOSG/Compile.lean	1240	L-FOSG	theorem	toKernelGame_eu_eq	public
GameTheory/Languages/FOSG/Compile.lean	1257	L-FOSG	def	toKernelGameAtHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1267	L-FOSG	theorem	toKernelGameAtHorizon_outcomeKernel	public
GameTheory/Languages/FOSG/Compile.lean	1274	L-FOSG	theorem	toKernelGameAtHorizon_eu_eq	public
GameTheory/Languages/FOSG/Compile.lean	1287	L-FOSG	abbrev	toKernelGameOfBoundedHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1294	L-FOSG	theorem	toKernelGameOfBoundedHorizon_outcomeKernel	public
GameTheory/Languages/FOSG/Compile.lean	1304	L-FOSG	theorem	toKernelGameOfBoundedHorizon_support_isTerminal	public
GameTheory/Languages/FOSG/Compile.lean	1319	L-FOSG	theorem	toKernelGameAtHorizon_eq_toKernelGameOfBoundedHorizon_outcomeKernel	public
GameTheory/Languages/FOSG/Compile.lean	1328	L-FOSG	theorem	toKernelGameOfBoundedHorizon_eu_eq	public
GameTheory/Languages/FOSG/Compile.lean	1344	L-FOSG	abbrev	toKernelGameOfExactHorizon	public
GameTheory/Languages/FOSG/Compile.lean	1351	L-FOSG	theorem	toKernelGameOfExactHorizon_outcomeKernel	public
GameTheory/Languages/FOSG/Compile.lean	1361	L-FOSG	theorem	toKernelGameOfExactHorizon_support_isTerminal	public
GameTheory/Languages/FOSG/Compile.lean	1376	L-FOSG	theorem	toKernelGameOfExactHorizon_eu_eq	public
GameTheory/Languages/FOSG/Examples.lean	32	L-FOSG	def	historyFintypeOfLengthLeOne	public
GameTheory/Languages/FOSG/Examples.lean	90	L-FOSG	inductive	Solo	public
GameTheory/Languages/FOSG/Examples.lean	94	L-FOSG	def	soloIndex	private
GameTheory/Languages/FOSG/Examples.lean	97	L-FOSG	instance	<anonymous@97>	public
GameTheory/Languages/FOSG/Examples.lean	104	L-FOSG	abbrev	SoloAct	public
GameTheory/Languages/FOSG/Examples.lean	105	L-FOSG	abbrev	SoloObs	public
GameTheory/Languages/FOSG/Examples.lean	106	L-FOSG	abbrev	SoloPub	public
GameTheory/Languages/FOSG/Examples.lean	108	L-FOSG	inductive	SoloState	public
GameTheory/Languages/FOSG/Examples.lean	113	L-FOSG	def	binaryChoiceActive	public
GameTheory/Languages/FOSG/Examples.lean	117	L-FOSG	def	binaryChoiceAvailable	public
GameTheory/Languages/FOSG/Examples.lean	121	L-FOSG	def	binaryChoiceTerminal	public
GameTheory/Languages/FOSG/Examples.lean	125	L-FOSG	def	binaryChoicePick	public
GameTheory/Languages/FOSG/Examples.lean	142	L-FOSG	def	binaryChoiceTransition	public
GameTheory/Languages/FOSG/Examples.lean	161	L-FOSG	def	binaryChoice	public
GameTheory/Languages/FOSG/Examples.lean	195	L-FOSG	instance	<anonymous@195>	public
GameTheory/Languages/FOSG/Examples.lean	201	L-FOSG	def	startAction	public
GameTheory/Languages/FOSG/Examples.lean	204	L-FOSG	theorem	startAction_legal	public
GameTheory/Languages/FOSG/Examples.lean	218	L-FOSG	def	startLegalAction	public
GameTheory/Languages/FOSG/Examples.lean	221	L-FOSG	theorem	binaryChoice_step_from_start_isTerminal	public
GameTheory/Languages/FOSG/Examples.lean	243	L-FOSG	theorem	binaryChoiceBoundedHorizon	public
GameTheory/Languages/FOSG/Examples.lean	262	L-FOSG	instance	<anonymous@262>	public
GameTheory/Languages/FOSG/Examples.lean	267	L-FOSG	def	binaryChoiceKernel	public
GameTheory/Languages/FOSG/Examples.lean	272	L-FOSG	inductive	Player	public
GameTheory/Languages/FOSG/Examples.lean	277	L-FOSG	def	playerIndex	private
GameTheory/Languages/FOSG/Examples.lean	281	L-FOSG	instance	<anonymous@281>	public
GameTheory/Languages/FOSG/Examples.lean	286	L-FOSG	abbrev	Act	public
GameTheory/Languages/FOSG/Examples.lean	287	L-FOSG	abbrev	PrivObs	public
GameTheory/Languages/FOSG/Examples.lean	288	L-FOSG	abbrev	PubObs	public
GameTheory/Languages/FOSG/Examples.lean	290	L-FOSG	inductive	State	public
GameTheory/Languages/FOSG/Examples.lean	295	L-FOSG	def	active	public
GameTheory/Languages/FOSG/Examples.lean	299	L-FOSG	def	availableActions	public
GameTheory/Languages/FOSG/Examples.lean	303	L-FOSG	def	terminal	public
GameTheory/Languages/FOSG/Examples.lean	307	L-FOSG	def	payoff	public
GameTheory/Languages/FOSG/Examples.lean	314	L-FOSG	def	leftMove	public
GameTheory/Languages/FOSG/Examples.lean	330	L-FOSG	def	rightMove	public
GameTheory/Languages/FOSG/Examples.lean	343	L-FOSG	def	transition	public
GameTheory/Languages/FOSG/Examples.lean	357	L-FOSG	def	game	public
GameTheory/Languages/FOSG/Examples.lean	396	L-FOSG	instance	<anonymous@396>	public
GameTheory/Languages/FOSG/Examples.lean	402	L-FOSG	theorem	step_from_start_isTerminal	public
GameTheory/Languages/FOSG/Examples.lean	436	L-FOSG	theorem	boundedHorizon	public
GameTheory/Languages/FOSG/Examples.lean	454	L-FOSG	instance	<anonymous@454>	public
GameTheory/Languages/FOSG/Examples.lean	459	L-FOSG	def	kernel	public
GameTheory/Languages/FOSG/Execution.lean	33	L-FOSG	def	extendBySteps	public
GameTheory/Languages/FOSG/Execution.lean	40	L-FOSG	theorem	extendBySteps_nil	public
GameTheory/Languages/FOSG/Execution.lean	44	L-FOSG	theorem	extendBySteps_cons	public
GameTheory/Languages/FOSG/Execution.lean	51	L-FOSG	theorem	steps_extendBySteps	public
GameTheory/Languages/FOSG/Execution.lean	64	L-FOSG	theorem	lastState_extendBySteps	public
GameTheory/Languages/FOSG/Execution.lean	77	L-FOSG	theorem	extendBySteps_eq	public
GameTheory/Languages/FOSG/Execution.lean	90	L-FOSG	def	jointActionDist	public
GameTheory/Languages/FOSG/Execution.lean	97	L-FOSG	theorem	jointActionDist_apply	public
GameTheory/Languages/FOSG/Execution.lean	105	L-FOSG	theorem	jointActionDist_congr	public
GameTheory/Languages/FOSG/Execution.lean	116	L-FOSG	theorem	legalBehavioralProfile_jointActionDist_eq_zero_of_not_legal	public
GameTheory/Languages/FOSG/Execution.lean	139	L-FOSG	theorem	legalBehavioralProfile_legalJointMass_eq_one	public
GameTheory/Languages/FOSG/Execution.lean	171	L-FOSG	def	legalActionLaw	public
GameTheory/Languages/FOSG/Execution.lean	181	L-FOSG	theorem	legalActionLaw_apply	public
GameTheory/Languages/FOSG/Execution.lean	189	L-FOSG	theorem	legalActionLaw_congr	public
GameTheory/Languages/FOSG/Execution.lean	207	L-FOSG	theorem	legalActionLaw_bind_eq_jointActionDist_bind	public
GameTheory/Languages/FOSG/Execution.lean	255	L-FOSG	theorem	legalActionLaw_bind_coord	public
GameTheory/Languages/FOSG/Execution.lean	272	L-FOSG	theorem	legalActionLaw_bind_of_coord	public
GameTheory/Languages/FOSG/Execution.lean	295	L-FOSG	theorem	legalActionLaw_eq_pure_noop_of_active_empty	public
GameTheory/Languages/FOSG/Execution.lean	330	L-FOSG	def	nextStateLaw	public
GameTheory/Languages/FOSG/Execution.lean	338	L-FOSG	theorem	nextStateLaw_apply	public
GameTheory/Languages/FOSG/Execution.lean	349	L-FOSG	theorem	legalBehavioralProfile_jointStepMass_eq_one	public
GameTheory/Languages/FOSG/Execution.lean	361	L-FOSG	theorem	nextStateLaw_eq_bind_legalActionLaw	public
GameTheory/Languages/FOSG/Execution.lean	371	L-FOSG	def	AgreeOff	public
GameTheory/Languages/FOSG/Execution.lean	378	L-FOSG	def	stepActionProb	public
GameTheory/Languages/FOSG/Execution.lean	384	L-FOSG	def	playerStepActionProb	public
GameTheory/Languages/FOSG/Execution.lean	391	L-FOSG	def	othersStepActionProb	public
GameTheory/Languages/FOSG/Execution.lean	399	L-FOSG	def	stepProb	public
GameTheory/Languages/FOSG/Execution.lean	404	L-FOSG	theorem	stepActionProb_ne_top	public
GameTheory/Languages/FOSG/Execution.lean	414	L-FOSG	theorem	stepProb_ne_top	public
GameTheory/Languages/FOSG/Execution.lean	422	L-FOSG	theorem	stepProb_eq_stepActionProb_mul_transition	public
GameTheory/Languages/FOSG/Execution.lean	428	L-FOSG	theorem	stepProb_eq_transition_mul_stepActionProb	public
GameTheory/Languages/FOSG/Execution.lean	435	L-FOSG	theorem	legalBehavioralProfile_stepActionProb_eq_one_of_active_empty	public
GameTheory/Languages/FOSG/Execution.lean	458	L-FOSG	theorem	legalBehavioralProfile_stepProb_eq_transition_of_active_empty	public
GameTheory/Languages/FOSG/Execution.lean	468	L-FOSG	theorem	stepActionProb_eq_player_mul_others	public
GameTheory/Languages/FOSG/Execution.lean	480	L-FOSG	theorem	stepActionProb_eq_others_mul_player	public
GameTheory/Languages/FOSG/Execution.lean	487	L-FOSG	theorem	othersStepActionProb_eq_of_agreeOff	public
GameTheory/Languages/FOSG/Execution.lean	501	L-FOSG	def	counterfactualStepProb	public
GameTheory/Languages/FOSG/Execution.lean	506	L-FOSG	theorem	stepProb_eq_player_mul_counterfactual	public
GameTheory/Languages/FOSG/Execution.lean	519	L-FOSG	theorem	stepProb_eq_counterfactual_mul_player	public
GameTheory/Languages/FOSG/Execution.lean	526	L-FOSG	theorem	counterfactualStepProb_eq_of_agreeOff	public
GameTheory/Languages/FOSG/Execution.lean	539	L-FOSG	def	probFrom	public
GameTheory/Languages/FOSG/Execution.lean	550	L-FOSG	def	playerProbFrom	public
GameTheory/Languages/FOSG/Execution.lean	561	L-FOSG	def	counterfactualProbFrom	public
GameTheory/Languages/FOSG/Execution.lean	570	L-FOSG	theorem	probFrom_nil	public
GameTheory/Languages/FOSG/Execution.lean	574	L-FOSG	theorem	probFrom_cons	public
GameTheory/Languages/FOSG/Execution.lean	584	L-FOSG	theorem	playerProbFrom_nil	public
GameTheory/Languages/FOSG/Execution.lean	589	L-FOSG	theorem	playerProbFrom_cons	public
GameTheory/Languages/FOSG/Execution.lean	598	L-FOSG	theorem	counterfactualProbFrom_nil	public
GameTheory/Languages/FOSG/Execution.lean	602	L-FOSG	theorem	counterfactualProbFrom_cons	public
GameTheory/Languages/FOSG/Execution.lean	611	L-FOSG	theorem	counterfactualProbFrom_eq_of_agreeOff	public
GameTheory/Languages/FOSG/Execution.lean	630	L-FOSG	def	prob	public
GameTheory/Languages/FOSG/Execution.lean	635	L-FOSG	theorem	prob_nil	public
GameTheory/Languages/FOSG/Execution.lean	639	L-FOSG	theorem	probFrom_ne_top	public
GameTheory/Languages/FOSG/Execution.lean	652	L-FOSG	theorem	prob_ne_top	public
GameTheory/Languages/FOSG/Execution.lean	660	L-FOSG	theorem	probFrom_eq_playerProbFrom_mul_counterfactualProbFrom	public
GameTheory/Languages/FOSG/Execution.lean	683	L-FOSG	theorem	probFrom_append	public
GameTheory/Languages/FOSG/Execution.lean	706	L-FOSG	theorem	probFrom_append_singleton	public
GameTheory/Languages/FOSG/Execution.lean	720	L-FOSG	theorem	prob_snoc	public
GameTheory/Languages/FOSG/Execution.lean	736	L-FOSG	def	playerProb	public
GameTheory/Languages/FOSG/Execution.lean	743	L-FOSG	def	counterfactualProb	public
GameTheory/Languages/FOSG/Execution.lean	748	L-FOSG	theorem	counterfactualProb_eq_of_agreeOff	public
GameTheory/Languages/FOSG/Execution.lean	757	L-FOSG	theorem	prob_eq_playerProb_mul_counterfactualProb	public
GameTheory/Languages/FOSG/Execution.lean	767	L-FOSG	theorem	prob_extendBySteps	public
GameTheory/Languages/FOSG/Execution.lean	780	L-FOSG	theorem	prob_appendStep	public
GameTheory/Languages/FOSG/Execution.lean	793	L-FOSG	def	terminalWeight	public
GameTheory/Languages/FOSG/Execution.lean	798	L-FOSG	theorem	terminalWeight_ne_top	public
GameTheory/Languages/FOSG/Execution.lean	806	L-FOSG	theorem	terminalWeight_of_terminal	public
GameTheory/Languages/FOSG/Execution.lean	813	L-FOSG	theorem	terminalWeight_of_not_terminal	public
GameTheory/Languages/FOSG/Execution.lean	822	L-FOSG	def	terminalMassOn	public
GameTheory/Languages/FOSG/Execution.lean	828	L-FOSG	def	terminalLaw	public
GameTheory/Languages/FOSG/Execution.lean	833	L-FOSG	theorem	terminalMassOn_empty	public
GameTheory/Languages/FOSG/Execution.lean	840	L-FOSG	theorem	terminalMassOn_singleton	public
GameTheory/Languages/FOSG/Execution.lean	847	L-FOSG	theorem	terminalLaw_apply	public
GameTheory/Languages/FOSG/History.lean	26	L-FOSG	structure	Step	public
GameTheory/Languages/FOSG/History.lean	37	L-FOSG	abbrev	ownAction?	public
GameTheory/Languages/FOSG/History.lean	41	L-FOSG	abbrev	publicObs	public
GameTheory/Languages/FOSG/History.lean	45	L-FOSG	abbrev	privateObs	public
GameTheory/Languages/FOSG/History.lean	48	L-FOSG	theorem	ownAction?_eq_none_of_not_mem_active	public
GameTheory/Languages/FOSG/History.lean	53	L-FOSG	theorem	exists_ownAction_of_mem_active	public
GameTheory/Languages/FOSG/History.lean	66	L-FOSG	instance	instFintypeLegalAction	public
GameTheory/Languages/FOSG/History.lean	72	L-FOSG	abbrev	StepData	private
GameTheory/Languages/FOSG/History.lean	76	L-FOSG	instance	instFintypeStep	public
GameTheory/Languages/FOSG/History.lean	99	L-FOSG	def	StepChainFrom	public
GameTheory/Languages/FOSG/History.lean	105	L-FOSG	def	lastStateFrom	public
GameTheory/Languages/FOSG/History.lean	111	L-FOSG	def	stateTraceFrom	public
GameTheory/Languages/FOSG/History.lean	116	L-FOSG	theorem	lastStateFrom_nil	public
GameTheory/Languages/FOSG/History.lean	120	L-FOSG	theorem	lastStateFrom_cons	public
GameTheory/Languages/FOSG/History.lean	124	L-FOSG	theorem	stateTraceFrom_nil	public
GameTheory/Languages/FOSG/History.lean	128	L-FOSG	theorem	stateTraceFrom_cons	public
GameTheory/Languages/FOSG/History.lean	132	L-FOSG	theorem	stateTraceFrom_length	public
GameTheory/Languages/FOSG/History.lean	141	L-FOSG	theorem	lastStateFrom_append_singleton	public
GameTheory/Languages/FOSG/History.lean	150	L-FOSG	theorem	lastStateFrom_append	public
GameTheory/Languages/FOSG/History.lean	160	L-FOSG	theorem	stateTraceFrom_append_singleton	public
GameTheory/Languages/FOSG/History.lean	172	L-FOSG	theorem	StepChainFrom.snoc	public
GameTheory/Languages/FOSG/History.lean	187	L-FOSG	theorem	StepChainFrom.append	public
GameTheory/Languages/FOSG/History.lean	201	L-FOSG	theorem	StepChainFrom.left	public
GameTheory/Languages/FOSG/History.lean	214	L-FOSG	theorem	StepChainFrom.right	public
GameTheory/Languages/FOSG/History.lean	228	L-FOSG	structure	History	public
GameTheory/Languages/FOSG/History.lean	236	L-FOSG	theorem	ext	public
GameTheory/Languages/FOSG/History.lean	245	L-FOSG	def	nil	public
GameTheory/Languages/FOSG/History.lean	249	L-FOSG	def	lastState	public
GameTheory/Languages/FOSG/History.lean	253	L-FOSG	def	stateTrace	public
GameTheory/Languages/FOSG/History.lean	257	L-FOSG	def	actionTrace	public
GameTheory/Languages/FOSG/History.lean	261	L-FOSG	def	snoc	public
GameTheory/Languages/FOSG/History.lean	268	L-FOSG	def	appendStep	public
GameTheory/Languages/FOSG/History.lean	274	L-FOSG	theorem	steps_nil	public
GameTheory/Languages/FOSG/History.lean	277	L-FOSG	theorem	lastState_nil	public
GameTheory/Languages/FOSG/History.lean	280	L-FOSG	theorem	stateTrace_nil	public
GameTheory/Languages/FOSG/History.lean	283	L-FOSG	theorem	actionTrace_nil	public
GameTheory/Languages/FOSG/History.lean	286	L-FOSG	theorem	steps_snoc	public
GameTheory/Languages/FOSG/History.lean	291	L-FOSG	theorem	steps_appendStep	public
GameTheory/Languages/FOSG/History.lean	295	L-FOSG	theorem	lastState_snoc	public
GameTheory/Languages/FOSG/History.lean	302	L-FOSG	theorem	stateTrace_snoc	public
GameTheory/Languages/FOSG/History.lean	309	L-FOSG	theorem	actionTrace_snoc	public
GameTheory/Languages/FOSG/History.lean	315	L-FOSG	theorem	stateTrace_length	public
GameTheory/Languages/FOSG/History.lean	320	L-FOSG	theorem	lastState_appendStep	public
GameTheory/Languages/FOSG/History.lean	326	L-FOSG	theorem	stateTrace_appendStep	public
GameTheory/Languages/FOSG/History.lean	332	L-FOSG	theorem	appendStep_eq_snoc	public
GameTheory/Languages/FOSG/History.lean	337	L-FOSG	theorem	length_states_eq_actions_succ	public
GameTheory/Languages/FOSG/History.lean	343	L-FOSG	def	IsPrefix	public
GameTheory/Languages/FOSG/History.lean	347	L-FOSG	def	IsDescendant	public
GameTheory/Languages/FOSG/History.lean	351	L-FOSG	def	IsTerminal	public
GameTheory/Languages/FOSG/History.lean	355	L-FOSG	def	terminalHistories	public
GameTheory/Languages/FOSG/History.lean	358	L-FOSG	theorem	isPrefix_iff	public
GameTheory/Languages/FOSG/History.lean	363	L-FOSG	theorem	isDescendant_iff	public
GameTheory/Languages/FOSG/History.lean	368	L-FOSG	theorem	prefix_refl	public
GameTheory/Languages/FOSG/History.lean	373	L-FOSG	theorem	nil_prefix	public
GameTheory/Languages/FOSG/History.lean	378	L-FOSG	theorem	prefix_of_eq	public
GameTheory/Languages/FOSG/History.lean	384	L-FOSG	theorem	prefix_snoc	public
GameTheory/Languages/FOSG/History.lean	391	L-FOSG	theorem	prefix_trans	public
GameTheory/Languages/FOSG/History.lean	400	L-FOSG	theorem	descendant_refl	public
GameTheory/Languages/FOSG/History.lean	405	L-FOSG	theorem	descendant_trans	public
GameTheory/Languages/FOSG/History.lean	411	L-FOSG	theorem	mem_terminalHistories_iff	public
GameTheory/Languages/FOSG/History.lean	416	L-FOSG	theorem	not_isTerminal_of_legalAction	public
GameTheory/Languages/FOSG/History.lean	422	L-FOSG	theorem	exists_legalAction_of_not_terminal	public
GameTheory/Languages/FOSG/Information.lean	23	L-FOSG	inductive	PlayerEvent	public
GameTheory/Languages/FOSG/Information.lean	33	L-FOSG	def	publicPart	public
GameTheory/Languages/FOSG/Information.lean	38	L-FOSG	def	actionPart	public
GameTheory/Languages/FOSG/Information.lean	44	L-FOSG	def	observationPart	public
GameTheory/Languages/FOSG/Information.lean	48	L-FOSG	theorem	publicPart_act	public
GameTheory/Languages/FOSG/Information.lean	51	L-FOSG	theorem	publicPart_obs	public
GameTheory/Languages/FOSG/Information.lean	54	L-FOSG	theorem	actionPart_act	public
GameTheory/Languages/FOSG/Information.lean	57	L-FOSG	theorem	actionPart_obs	public
GameTheory/Languages/FOSG/Information.lean	60	L-FOSG	theorem	observationPart_act	public
GameTheory/Languages/FOSG/Information.lean	63	L-FOSG	theorem	observationPart_obs	public
GameTheory/Languages/FOSG/Information.lean	69	L-FOSG	abbrev	InfoState	public
GameTheory/Languages/FOSG/Information.lean	73	L-FOSG	abbrev	PublicState	public
GameTheory/Languages/FOSG/Information.lean	81	L-FOSG	def	last?	public
GameTheory/Languages/FOSG/Information.lean	86	L-FOSG	theorem	last?_append_singleton	public
GameTheory/Languages/FOSG/Information.lean	97	L-FOSG	def	observationEvents	public
GameTheory/Languages/FOSG/Information.lean	101	L-FOSG	def	latestObservation?	public
GameTheory/Languages/FOSG/Information.lean	104	L-FOSG	theorem	observationEvents_nil	public
GameTheory/Languages/FOSG/Information.lean	107	L-FOSG	theorem	latestObservation?_nil	public
GameTheory/Languages/FOSG/Information.lean	110	L-FOSG	theorem	latestObservation?_append_obs	public
GameTheory/Languages/FOSG/Information.lean	116	L-FOSG	theorem	latestObservation?_append_act_obs	public
GameTheory/Languages/FOSG/Information.lean	130	L-FOSG	def	playerView	public
GameTheory/Languages/FOSG/Information.lean	135	L-FOSG	theorem	playerView_of_some	public
GameTheory/Languages/FOSG/Information.lean	141	L-FOSG	theorem	playerView_of_none	public
GameTheory/Languages/FOSG/Information.lean	147	L-FOSG	theorem	filterMap_publicPart_playerView	public
GameTheory/Languages/FOSG/Information.lean	153	L-FOSG	theorem	playerView_length_pos	public
GameTheory/Languages/FOSG/Information.lean	159	L-FOSG	theorem	latestObservation?_append_playerView	public
GameTheory/Languages/FOSG/Information.lean	180	L-FOSG	def	publicViewFrom	public
GameTheory/Languages/FOSG/Information.lean	185	L-FOSG	def	playerViewFrom	public
GameTheory/Languages/FOSG/Information.lean	190	L-FOSG	def	publicView	public
GameTheory/Languages/FOSG/Information.lean	194	L-FOSG	def	playerView	public
GameTheory/Languages/FOSG/Information.lean	199	L-FOSG	def	projectActions	public
GameTheory/Languages/FOSG/Information.lean	204	L-FOSG	def	projectObservations	public
GameTheory/Languages/FOSG/Information.lean	207	L-FOSG	theorem	publicViewFrom_append_singleton	public
GameTheory/Languages/FOSG/Information.lean	217	L-FOSG	theorem	publicViewFrom_append	public
GameTheory/Languages/FOSG/Information.lean	227	L-FOSG	theorem	playerViewFrom_append_singleton	public
GameTheory/Languages/FOSG/Information.lean	237	L-FOSG	theorem	playerViewFrom_append	public
GameTheory/Languages/FOSG/Information.lean	247	L-FOSG	theorem	publicView_nil	public
GameTheory/Languages/FOSG/Information.lean	250	L-FOSG	theorem	playerView_nil	public
GameTheory/Languages/FOSG/Information.lean	253	L-FOSG	theorem	publicView_snoc	public
GameTheory/Languages/FOSG/Information.lean	261	L-FOSG	theorem	playerView_snoc	public
GameTheory/Languages/FOSG/Information.lean	269	L-FOSG	theorem	latestObservation?_playerView_snoc	public
GameTheory/Languages/FOSG/Information.lean	280	L-FOSG	theorem	latestObservation?_playerView_appendStep	public
GameTheory/Languages/FOSG/Information.lean	294	L-FOSG	theorem	publicViewFrom_eq_filterMap_playerViewFrom	public
